"CASEID","PARNUM","PTYPE","ATFAULT","PSEX","PAGE","PSOBER","PDRUG","PDIRECT","PSAFETY1","PSAFETY2","INSURED","HAZARD","CELL","SBUS","PVIOLCOD","PVIOLCAT","PVIOL","PVIOLSUF","OAF1","OAF2","PKILLED","PINJURED","MOVEMENT","VEHYEAR","VEHMAKE","VEHTYPE","CHPTYPE1","CHPTYPE2","PRACE","INATTN","TRUCKCMB","TRAILRCMB","YEAR_"
"5292289",1,"1","Y","M",41,"A","-","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",2007,"SUBARU","A","01","00","O",,"-","-",2011
"5305759",2,"1","N","M",59,"A","-","W","L","G","Y","-","3","-","-","-",0,,"G","-",0,1,"A",2006,"HONDA","A","01","00","A",,"-","-",2011
"5305759",1,"1","Y","M",31,"A","-","W","M","G","Y","-","3","-","-","-",0,,"G","-",0,1,"B",2010,"FORD","D","22","00","W",,"-","-",2011
"5310177",2,"1","N","M",53,"A","-","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"H",2002,"FORD","D","22","00","W",,"-","-",2011
"5310177",1,"1","Y","M",36,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",2010,"MERCURY","A","01","00","H",,"-","-",2011
"5313462",2,"1","N","F",59,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"A",1995,"FORD","D","22","00","A",,"-","-",2011
"5313462",1,"1","Y","-",998,"G","G","E","B","-",,"-","3","-","-","-",0,,"N","-",0,0,"B",0,"-","-","99","00",,,"-","-",2011
"5324096",1,"1","Y","M",26,"A","-","N","L","G","Y","-","3","-","-","-",0,,"H","-",0,1,"R",2011,"VOLKSWAGEN","A","01","00","A",,"-","-",2011
"5324132",2,"1","N","F",56,"A","-","W","M","G","Y","-","3","-","-","-",0,,"H","-",0,1,"A",1991,"TOYOTA","A","01","00","A",,"-","-",2011
"5324132",1,"1","Y","F",30,"A","-","W","M","G","Y","-","3","-","-","-",0,,"H","-",0,0,"B",2008,"TOYOTA","A","01","00","O",,"-","-",2011
"5324140",2,"1","Y","M",54,"A","-","E","M","G","Y","-","3","-","-","-",0,,"G","-",0,0,"R",2008,"TOYOTA","A","01","00","A",,"-","-",2011
"5324140",1,"1","N","M",37,"A","-","E","P","W","Y","-","3","-",,"25",22350,,"A","G",0,1,"B",2009,"YAMAHA","C","02","00","W",,"-","-",2011
"5324160",2,"1","N","M",63,"A","-","W","P","W","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2005,"SUZUKI","C","02","00","W",,"-","-",2011
"5324160",1,"1","Y","M",43,"A","-","W","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"J",1987,"TOYOTA","A","01","00","A",,"-","-",2011
"5325369",3,"1","N","M",42,"A","-","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",1994,"FORD","D","22","00","W",,"-","-",2011
"5325369",2,"1","N","F",52,"A","-","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2000,"HONDA","A","01","00","B",,"-","-",2011
"5325369",1,"1","Y","M",29,"A","-","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",2002,"FORD","A","08","00","H",,"-","-",2011
"5325660",2,"1","N","M",29,"A","-","E","M","G","N","-","3","-","-","-",0,,"N","-",0,1,"B",1995,"DODGE","D","22","00","H",,"-","-",2011
"5325660",1,"1","Y","M",21,"B","-","E","L","G","N","-","3","-",,"25",22350,,"A","-",0,0,"B",1998,"CADILLAC","A","01","00","H",,"-","-",2011
"5328742",5,"1","N","F",41,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"A",1994,"TOYOTA","A","01","00","A",,"-","-",2011
"5328742",4,"1","N","M",40,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"A",2000,"SUBARU","A","01","00","W",,"-","-",2011
"5328742",3,"1","N","M",19,"A","-","E","P","G","Y","-","3","-","-","-",0,,"N","-",0,1,"A",1993,"FORD","A","01","00","W",,"-","-",2011
"5328742",2,"1","Y","F",24,"A","-","E","L","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",1994,"TOYOTA","A","01","00","W",,"-","-",2011
"5328742",1,"1","N","M",26,"A","-","E","M","G","Y","-","3","-",,"25",22350,,"A","-",0,0,"B",2009,"TOYOTA","A","01","00","A",,"-","-",2011
"5328929",3,"1","N","M",51,"A","-","E","M","G","Y","-","3","-","-","-",0,,"H","-",0,0,"L",2001,"ACURA","A","07","00","W",,"-","-",2011
"5328929",2,"1","N","M",44,"A","-","E","L","G","Y","-","3","-","-","-",0,,"H","-",0,1,"L",1995,"CHEVROLET","A","01","00","H",,"-","-",2011
"5328929",1,"1","Y","M",40,"A","-","E","M","G","Y","-","3","-","-","-",0,,"H","-",0,0,"L",2004,"CHEVROLET","D","22","00","W",,"-","-",2011
"5328941",3,"3","N","-",998,"-","-","S","-","-","O","-","-","-","-","-",0,,"-","-",0,0,"O",1997,"TOYOTA","A","01","00",,,"-","-",2011
"5328941",2,"3","N","-",998,"H","H","W","-","-","O","-","-","-","-","-",0,,"-","-",0,0,"O",2004,"ISUZU","D","22","00",,,"-","-",2011
"5328941",1,"1","Y","F",49,"B","-","W","M","G",,"-","3","-","-","-",0,,"-","-",0,1,"B",2010,"KIA","A","01","00","W",,"-","-",2011
"5329758",2,"1","N","M",35,"A","-","S","P","W","Y","-","3","-","-","-",0,,"N","-",0,0,"B",2007,"KAWASAKI","C","02","00","O",,"-","-",2011
"5329758",1,"1","Y","M",45,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"J",2004,"TOYOTA","A","01","00","W",,"-","-",2011
"5331793",2,"1","N","F",38,"A","-","N","M","G","Y","-","3","-","-","-",0,,"H","-",0,0,"A",2005,"BMW","A","07","00","O",,"-","-",2011
"5331793",1,"1","Y","M",49,"A","-","N","L","G","Y","-","3","-","-","-",0,,"H","-",0,1,"B",2002,"TOYOTA","A","01","00","W",,"-","-",2011
"5331834",1,"1","N","M",48,"A","-","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2012,"CHEVROLET","A","07","00","W",,"-","-",2011
"5332565",1,"1","Y","F",22,"B","-","S","L","G","N","-","3","-",,"31",22107,,"A","-",0,1,"R",1997,"TOYOTA","A","01","00","A",,"-","-",2011
"5332598",3,"1","N","M",43,"A","-","N","M","G","Y","-","3","-","-","-",0,,"G","-",0,0,"A",2007,"SAAB","A","01","00","W",,"-","-",2011
"5332598",2,"1","N","M",71,"A","-","N","M","G","Y","-","3","-","-","-",0,,"G","-",0,1,"A",2000,"PONTIAC","A","01","00","W",,"-","-",2011
"5332598",1,"1","Y","M",32,"A","-","N","M","G","Y","-","3","-","-","-",0,,"G","-",0,0,"B",2010,"CHEVROLET","A","01","00","W",,"-","-",2011
"5332609",1,"1","Y","F",21,"A","-","S","P","G","Y","-","3","-","-","-",0,,"H","-",0,1,"B",1997,"JEEP","A","07","00","H",,"-","-",2011
"5332638",3,"1","N","M",36,"A","-","S","M","G","Y","-","3","-","-","-",0,,"G","-",0,0,"A",2009,"DODGE","A","07","00","W",,"-","-",2011
"5332638",2,"1","N","M",25,"A","-","S","M","G","Y","-","3","-","-","-",0,,"G","-",0,1,"A",1999,"HONDA","A","01","00","A",,"-","-",2011
"5332638",1,"1","Y","M",25,"A","-","S","M","G","Y","-","3","-","-","-",0,,"G","-",0,0,"B",2002,"FORD","A","01","00","O",,"-","-",2011
"5335773",2,"1","Y","F",59,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",2004,"TOYOTA","A","01","00","W",,"-","-",2011
"5335773",1,"1","N","F",26,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,2,"A",2003,"MITSUBISHI","A","01","00","B",,"-","-",2011
"5336087",2,"1","N","M",73,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",1995,"JEEP","A","07","00","A",,"-","-",2011
"5336087",1,"1","Y","M",32,"A","-","E","M","G","Y","-","2","-","-","-",0,,"N","-",0,0,"B",2011,"TOYOTA","A","08","00","A",,"-","-",2011
"5336142",1,"1","Y","F",25,"A","-","S","L","G","Y","-","3","-","-","-",0,,"H","-",0,1,"B",2007,"HONDA","-","-","00","W",,"-","-",2011
"5339032",3,"1","N","M",45,"A","-","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",2011,"FORD","A","08","00","W",,"-","-",2011
"5339032",2,"1","N","F",41,"A","-","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,2,"B",1998,"HONDA","A","01","00","H",,"-","-",2011
"5339032",1,"1","Y","-",998,"G","G","N","B","-",,"-","3","-","-","-",0,,"N","-",0,0,"J",0,"-","-","99","00",,,"-","-",2011
"5339633",2,"1","N","M",52,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"A",2007,"GMC","D","22","00","W",,"-","-",2011
"5339633",1,"1","Y","F",19,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",1989,"VOLVO","A","01","00","W",,"-","-",2011
"5339811",3,"1","N","M",31,"A","-","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"A",2008,"TOYOTA","A","01","00","O",,"-","-",2011
"5339811",2,"1","N","M",30,"A","-","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"A",2010,"TOYOTA","A","01","00","O",,"-","-",2011
"5339811",1,"1","Y","F",58,"A","-","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",1986,"HONDA","A","01","00","W",,"-","-",2011
"5345923",2,"1","N","F",87,"H","H","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",1994,"NISSAN","A","01","00","W",,"-","-",2011
"5345923",1,"1","Y","F",40,"H","H","W","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"G",2011,"BMW","A","01","00","A",,"-","-",2011
"5345928",4,"1","N","M",48,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"E",2010,"FORD","A","01","00","O",,"-","-",2011
"5345928",3,"1","N","F",29,"A","-","E","L","G","Y","-","3","-","-","-",0,,"N","-",0,1,"E",2006,"BMW","A","01","00","A",,"-","-",2011
"5345928",2,"1","N","M",32,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"E",2006,"BMW","A","07","00","H",,"-","-",2011
"5345928",1,"1","Y","M",20,"A","-","N","M","G","Y","-","3","-",,"25",22350,,"A","N",0,1,"B",2003,"FORD","A","01","00",,,"-","-",2011
"5345931",2,"1","N","F",62,"A","-","W","L","E","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2007,"LEXUS","A","01","00","A",,"-","-",2011
"5345931",1,"1","Y","F",20,"A","-","S","M","E","Y","-","3","-","-","-",0,,"E","N",0,0,"E",2002,"HONDA","A","01","00","H",,"-","-",2011
"5345943",2,"1","N","F",57,"A","-","E","L","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",1997,"DODGE","A","01","00","H",,"-","-",2011
"5345943",1,"1","Y","M",41,"A","-","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"L",2007,"CHRYSLER","A","01","00","A",,"-","-",2011
"5345955",1,"1","Y","M",39,"A","I","S","L","G","Y","-","3","-","-","-",0,,"N","-",0,1,"M",2011,"HONDA","A","01","00",,,"-","-",2011
"5345958",1,"1","Y","M",26,"-","I","E","L","G","Y","-","-","-","-","-",0,,"M","N",0,1,"M",2009,"PONTIAC","A","01","00",,,"-","-",2011
"5345966",2,"1","N","F",50,"A","-","W","M","G","Y","-","3","-","-","-",0,,"-","-",0,1,"E",1993,"MAZDA","A","01","00",,,"-","-",2011
"5345966",1,"1","N","M",76,"A","-","E","M","G","Y","-","3","-","-","-",0,,"-","-",0,0,"B",2004,"TOYOTA","A","01","00",,,"-","-",2011
"5345967",1,"4","Y","M",59,"A","-","E","-","-","O","-","3","-","-","-",0,,"F","-",0,1,"B",0,"-","L","04","00","W","K","-","-",2011
"5345974",3,"1","N","M",38,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"A",2011,"NISSAN","A","01","00",,,"-","-",2011
"5345974",2,"1","N","F",50,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"A",2004,"VOLVO","A","01","00","W",,"-","-",2011
"5345974",1,"1","Y","M",79,"B","-","E","L","G","Y","-","3","-",,"25",22350,,"A","-",0,1,"B",2004,"TOYOTA","A","01","00","W",,"-","-",2011
"5345975",2,"1","N","F",44,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"A",2002,"MAZDA","A","01","00","W",,"-","-",2011
"5345975",1,"1","Y","F",62,"A","-","E","M","G","Y","-","3","-","-","-",0,,"F","-",0,1,"B",1994,"CHEVROLET","A","01","00","W","K","-","-",2011
"5345979",3,"1","N","F",39,"A","-","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"A",2010,"TOYOTA","A","01","00",,,"-","-",2011
"5345979",2,"1","N","M",78,"A","-","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,2,"A",2003,"INFINITI","A","01","00","W",,"-","-",2011
"5345979",1,"1","Y","F",24,"-","-","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"-",1998,"DODGE","A","07","00","W",,"-","-",2011
"5345987",2,"2","N","F",57,"C","-","E","-","-","O","-","3","-","-","-",0,,"N","-",0,1,"-",0,"-","N","60","00","B",,"-","-",2011
"5345987",1,"1","Y","M",61,"C","-","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",2006,"MAZDA","A","01","00","W",,"-","-",2011
"5346485",1,"1","Y","F",33,"A","-","W","L","G","Y","-","3","-","-","-",0,,"N","-",0,1,"R",1996,"TOYOTA","A","01","00","O",,"-","-",2011
"5346937",2,"1","N","M",44,"A","-","N","P","W","Y","-","3","-","-","-",0,,"H","-",0,1,"B",2004,"YAMAHA","C","02","00","H",,"-","-",2011
"5346937",1,"1","Y","F",24,"A","-","N","M","G","Y","-","3","-","-","-",0,,"H","-",0,0,"J",1997,"TOYOTA","A","01","00","A",,"-","-",2011
"5348015",2,"1","N","M",44,"A","-","S","L","G","Y","-","3","-","-","-",0,,"N","-",0,0,"E",1998,"HONDA","A","01","00","W",,"-","-",2011
"5348015",1,"1","Y","F",73,"A","-","S","L","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",1999,"FORD","A","01","00","W",,"-","-",2011
"5353186",2,"1","Y","F",64,"A","-","W","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"J",2000,"DODGE","A","08","00","W",,"-","-",2011
"5353186",1,"1","N","F",38,"A","-","W","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"J",2011,"CHEVROLET","D","22","00","A",,"-","-",2011
"5355599",2,"1","N","F",51,"A","-","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2003,"LEXUS","A","01","00","A",,"-","-",2011
"5355599",1,"1","Y","M",37,"A","-","N","M","G","Y","-","3","-",,"25",22350,,"A","-",0,0,"J",2003,"KIA","A","01","00","W",,"-","-",2011
"5355887",2,"1","N","F",42,"A","-","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"H",1999,"HONDA","A","01","00","A",,"-","-",2011
"5355887",1,"1","Y","F",38,"A","-","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",2004,"TOYOTA","A","07","00","A",,"-","-",2011
"5362901",2,"1","N","M",25,"A","-","W","M","G","Y","-","3","-","-","-",0,,"H","-",0,0,"A",2001,"TOYOTA","A","01","00","A",,"-","-",2011
"5362901",1,"1","Y","M",33,"A","-","W","M","G","Y","-","3","-","-","-",0,,"H","-",0,1,"B",2006,"FORD","D","22","00","W",,"-","-",2011
"5364108",2,"1","N","F",54,"A","-","W","M","G","Y","-","3","-","-","-",0,,"H","-",0,1,"H",2011,"TOYOTA","A","01","00","O",,"-","-",2011
"5364108",1,"1","Y","M",21,"A","-","W","M","G","Y","-","3","-","-","-",0,,"H","-",0,0,"B",2000,"CHEVROLET","A","01","00","H",,"-","-",2011
"5364561",2,"1","N","M",43,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,2,"A",2004,"GMC","A","07","00","W",,"-","-",2011
"5364561",1,"1","Y","F",40,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",2008,"TOYOTA","A","01","00","O",,"-","-",2011
"5369484",2,"1","N","F",46,"A","-","N","M","G","Y","-","3","-","-","-",0,,"H","-",0,1,"A",1988,"MAZDA","A","01","00","H",,"-","-",2011
"5369484",1,"1","Y","F",52,"A","-","N","M","G","Y","-","3","-","-","-",0,,"H","-",0,0,"B",2010,"HONDA","A","01","00","H",,"-","-",2011
"5370717",2,"1","N","M",31,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"H",2012,"HONDA","A","01","00","O",,"-","-",2011
"5370717",1,"1","Y","F",19,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",2005,"TOYOTA","A","01","00","H",,"-","-",2011
"5374538",2,"1","N","M",70,"A","-","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,2,"B",2002,"INFINITI","A","01","00","W",,"-","-",2011
"5374538",1,"1","Y","M",22,"A","-","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"J",2004,"FORD","A","01","00","W",,"-","-",2011
"5374852",2,"1","N","F",28,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2006,"AUDI","A","01","00","A",,"-","-",2011
"5374852",1,"1","Y","F",18,"-","F","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",1996,"FORD","A","01","00","W",,"-","-",2011
"5374860",2,"1","N","F",33,"A","-","W","M","G","Y","-","2","-","-","-",0,,"N","-",0,1,"B",1999,"ACURA","A","01","00","W",,"-","-",2011
"5374860",1,"1","Y","M",57,"B","-","W","M","G","Y","-","3","-",,"25",22350,,"A","-",0,0,"B",2004,"LAND ROVER","A","07","00","O",,"-","-",2011
"5376839",3,"1","N","M",25,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"A",2010,"DODGE","A","01","00","W",,"-","-",2011
"5376839",2,"1","N","M",56,"A","-","S","L","G","Y","-","3","-",,"25",22350,,"A","-",0,0,"B",1998,"HONDA","A","01","00","A",,"-","-",2011
"5376839",1,"1","Y","F",20,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2007,"FORD","A","01","00","H",,"-","-",2011
"5377650",2,"1","N","M",27,"A","-","W","L","G","Y","-","3","-","-","-",0,,"H","-",0,2,"B",2001,"SUBARU","A","01","00","A",,"-","-",2011
"5377650",1,"1","Y","M",66,"B","-","W","L","G","Y","-","3","-","-","-",0,,"H","-",0,0,"B",2012,"JEEP","A","07","00","W",,"-","-",2011
"5377658",1,"1","Y","M",24,"B","-","N","L","G","N","-","3","-","-","-",0,,"H","-",0,1,"R",2004,"LEXUS","A","01","00",,,"-","-",2011
"5384983",2,"1","N","F",18,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2001,"OLDSMOBILE","A","01","00","H",,"-","-",2011
"5384983",1,"1","Y","F",56,"A","-","W","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"E",2004,"NISSAN","D","22","00","W",,"-","-",2011
"5385639",2,"1","Y","F",42,"A","-","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",1997,"NISSAN","A","01","00","A",,"-","-",2011
"5385639",1,"1","N","M",53,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"A",2011,"FORD","A","08","00","W",,"-","-",2011
"5394324",2,"1","N","F",54,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2004,"HONDA","A","01","00","W",,"-","-",2011
"5394324",1,"1","Y","M",27,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"E",2007,"BMW","A","01","00","O",,"-","-",2011
"5394328",2,"4","N","M",62,"C","-","W","-","-","O","-","3","-","-","-",0,,"N","-",0,1,"B",0,"-","L","04","00","W",,"-","-",2011
"5394328",1,"1","Y","M",26,"C","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",2005,"HONDA","A","01","00","A",,"-","-",2011
"5394335",2,"4","N","M",45,"A","-","S","-","-","O","-","3","-","-","-",0,,"N","-",0,1,"B",0,"-","L","04","00","H",,"-","-",2011
"5394335",1,"1","Y","F",30,"A","-","S","M","G","Y","-","3","-",,"33",21453,"B","A","-",0,0,"D",2003,"ACURA","A","07","00","W",,"-","-",2011
"5394343",1,"1","Y","F",16,"A","-","N","L","G","N","-","-","-","-","-",0,,"N","-",0,1,"M",1995,"HONDA","A","01","00","H",,"-","-",2011
"5394356",3,"1","N","M",26,"C","-","W","M","G","Y","-","-","-","-","-",0,,"-","-",0,0,"A",2005,"BMW","A","01","00",,,"-","-",2011
"5394356",2,"1","N","M",45,"C","-","W","M","G","Y","-","-","-","-","-",0,,"-","-",0,1,"A",1989,"TOYOTA","A","01","00","H",,"-","-",2011
"5394356",1,"1","Y","M",37,"C","-","W","L","G","Y","-","-","-","-","-",0,,"-","-",0,0,"B",2003,"GMC","A","01","00","H",,"-","-",2011
"5394359",1,"1","Y","M",33,"B","-","W","W","-","Y","-","3","-",,"25",22350,,"A","-",0,1,"M",2001,"HARLEY-DAVIDSON","C","02","00","H",,"-","-",2011
"5394360",3,"1","N","M",19,"A","-","N","M","G","Y","-","3","-","-","-",0,,"-","-",0,0,"A",2001,"HONDA","A","01","00",,,"-","-",2011
"5394360",2,"1","N","F",46,"A","-","N","M","G","Y","-","3","-","-","-",0,,"-","-",0,1,"A",2001,"HONDA","A","01","00","W",,"-","-",2011
"5394360",1,"1","Y","M",56,"A","-","N","M","G","Y","-","3","-","-","-",0,,"-","-",0,0,"B",2000,"NISSAN","A","01","00","O",,"-","-",2011
"5394368",2,"1","N","F",27,"A","-","N","L","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2005,"HONDA","A","01","00",,,"-","-",2011
"5394368",1,"1","N","M",24,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"E",2000,"OLDSMOBILE","A","01","00","W",,"-","-",2011
"5394372",2,"3","N","-",998,"-","-","E","-","-","O","-","-","-","-","-",0,,"-","-",0,0,"O",0,"TOYOTA","A","08","00",,,"-","-",2011
"5394372",1,"4","Y","M",30,"A","-","E","-","-","O","-","3","-","-","-",0,,"-","-",0,1,"B",0,"-","L","04","00","W",,"-","-",2011
"5394376",2,"4","N","M",62,"A","-","S","-","-","O","-","3","-","-","-",0,,"N","-",0,1,"B",0,"-","L","04","00","W",,"-","-",2011
"5394376",1,"1","Y","F",51,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",2004,"SATURN","A","01","00","A",,"-","-",2011
"5394380",2,"1","N","F",49,"A","-","W","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",2010,"DODGE","A","01","00","H",,"-","-",2011
"5394380",1,"4","Y","M",12,"A","-","E","-","-","O","-","3","-","-","-",0,,"N","-",0,1,"Q",0,"-","L","04","00",,,"-","-",2011
"5394388",5,"1","N","F",70,"C","-","W","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"A",2007,"TOYOTA","A","01","00","W",,"-","-",2011
"5394388",4,"1","N","F",61,"C","-","W","L","G","Y","-","3","-","-","-",0,,"N","-",0,0,"A",2002,"FORD","A","01","00","W",,"-","-",2011
"5394388",3,"1","N","F",48,"C","-","W","L","G","Y","-","3","-","-","-",0,,"N","-",0,1,"A",2004,"TOYOTA","A","08","00","A",,"-","-",2011
"5394388",2,"1","N","F",76,"C","-","N","L","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2003,"LINCOLN","A","01","00","W",,"-","-",2011
"5394388",1,"1","Y","M",72,"C","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",2000,"MERCEDES-BENZ","A","07","00","A",,"-","-",2011
"5394391",2,"1","N","F",40,"A","-","W","L","G","Y","-","3","-","-","-",0,,"-","-",0,0,"E",2001,"LINCOLN","A","01","00",,,"-","-",2011
"5394391",1,"4","Y","M",20,"A","-","S","-","-","O","-","3","-","-","-",0,,"-","-",0,1,"Q",0,"-","L","04","00","W",,"-","-",2011
"5394395",2,"4","N","M",33,"A","-","N","-","-","O","-","3","-","-","-",0,,"N","-",0,1,"B",0,"-","L","04","00",,,"-","-",2011
"5394395",1,"1","Y","F",27,"A","-","W","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"E",2000,"FORD","A","01","00","H",,"-","-",2011
"5394803",1,"1","Y","M",28,"A","-","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"R",1994,"NISSAN","A","07","00","W",,"-","-",2011
"5397821",2,"1","N","F",31,"A","-","N","M","G","Y","-","3","-","-","-",0,,"G","-",0,1,"H",2003,"VOLVO","A","07","00","W",,"-","-",2011
"5397821",1,"1","Y","F",29,"A","-","N","L","G","Y","-","3","-","-","-",0,,"G","-",0,0,"B",2005,"VOLKSWAGEN","A","01","00","W",,"-","-",2011
"5398279",3,"1","N","M",40,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",2010,"ACURA","A","01","00","W",,"-","-",2011
"5398279",2,"1","N","M",62,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"B",1983,"MERCEDES-BENZ","A","01","00","W",,"-","-",2011
"5398279",1,"1","Y","M",22,"A","-","E","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",1998,"FORD","A","01","00","H",,"-","-",2011
"5400114",1,"1","Y","F",49,"A","-","N","L","G","Y","-","3","-","-","-",0,,"N","-",0,1,"R",2010,"HONDA","A","07","00","A",,"-","-",2011
"5402697",1,"1","Y","M",55,"A","-","E","L","H","Y","-","3","-","-","-",0,,"N","-",1,0,"R",1996,"TOYOTA","A","07","00","W",,"-","-",2011
"5402742",1,"1","Y","F",79,"A","-","N","P","E","Y","-","3","-","-","-",0,,"H","-",1,0,"B",1990,"TOYOTA","A","01","00","A",,"-","-",2011
"5406736",1,"1","Y","F",30,"A","-","N","L","G","Y","-","3","-","-","-",0,,"H","-",0,1,"B",2005,"MAZDA","A","01","00","H",,"-","-",2011
"5409214",1,"1","Y","F",19,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"R",1998,"CHEVROLET","A","07","00","W",,"-","-",2011
"5412001",2,"1","N","F",33,"A","-","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"A",2000,"TOYOTA","A","01","00","A",,"-","-",2011
"5412001",1,"1","Y","M",75,"A","-","N","M","G","Y","-","3","-","-","-",0,,"N","-",0,0,"B",2004,"LINCOLN","A","01","00","O",,"-","-",2011
"5422408",1,"1","N","M",51,"A","-","N","M","G","Y","-","3","-","-","-",0,,"H","-",0,0,"E",1999,"FREIGHTLINER","G","26","31","O",,"-","-",2011
"5422408",2,"1","N","M",70,"A","-","N","M","G","N","-","3","-","-","-",0,,"H","-",0,1,"E",2004,"TOYOTA","A","01","00","A",,"-","-",2011
"5422462",1,"1","Y","M",36,"A","-","S","M","G","Y","-","3","-","-","-",0,,"F","-",0,0,"B",2005,"CHEVROLET","D","22","00","H","C","-","-",2011
"5422462",2,"1","N","F",27,"A","-","S","M","G","Y","-","3","-","-","-",0,,"N","-",0,1,"H",1998,"TOYOTA","A","01","00","H",,"-","-",2011
