"CASEID","POINT_X","POINT_Y","YEAR_","LOCATION","CHPTYPE","DAYWEEK","CRASHSEV","VIOLCAT","KILLED","INJURED","WEATHER1","PEDCOL","BICCOL","MCCOL","TRUCKCOL","ETOH","TIMECAT","MONTH_","CRASHTYP","INVOLVE","PED","PRIMARYRD","SECONDRD","DISTANCE","DIRECT","INTERSECT_","PROCDATE","JURIS","DATE_","TIME_","BADGE","JURIDIST","SHIFT","POP","SPECIAL","BEATTYPE","LAPDDIV","BEATCLAS","BEATNUMB","WEATHER2","STATEHW","CALTRANC","CALTRAND","STROUTE","ROUTESUF","POSTPRE","POSTMILE","LOCATYPE","RAMP","SIDEHW","TOWAWAY","PARTIES","PCF","VIOLCODE","VIOL","VIOLSUB","HITRUN","ROADSURF","RDCOND1","RDCOND2","LIGHTING","RIGHTWAY","CHPRDTYP","NOTPRIV","STFAULT","CHPFAULT","SEVINJ","OTHERINJ","COP","PEDKILL","PEDINJ","BICKILL","BICINJ","MCKILL","MCINJURE","RAMP1","RAMP2","CITY","COUNTY","STATE","X_CHP","Y_CHP"
"5837759",-121.991553055,37.389984984,2012,"4316","2","7","3","01",0,1,"A",,,,,"Y",600,9,"F","A","A","RT 101","LAWRENCE EXPWY",150,"S","N","2013-12-09",9340,"2012-09-30",430,"20152",,"3","6","0","1",,"2","120","-","Y","SCL",4,101,"-","-",43.753,"R","2","N","Y",1,"A","-",23152,"A","N","A","H","-","D","D","1","Y","A","01",0,1,0,0,0,0,0,0,0,"TO","-","SUNNYVALE","SANTA CLARA","CA",-121.99457,37.39155
"5836390",-121.998479337,37.409364027,2012,"4316","3","3","2","03",0,2,"A",,,,,,2100,9,"C","C","A","RT 237","LAWRENCE EXPWY",50,"E","N","2013-12-06",9340,"2012-09-12",1845,"19803",,"2","6","0","1",,"2","230","-","Y","SCL",4,237,"-","R",4.61,"H","-","W","Y",2,"A","-",22350,,"N","A","H","-","A","D","1","Y","A","01",1,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",-121.9979,37.4094
"5817832",-122.054160501,37.33096242,2012,"4316","3","4","4","03",0,3,"A",,,,,,1200,8,"C","C","A","RT 85","STEVENS CREEK BL",3000,"N","N","2013-11-30",9340,"2012-08-02",945,"20015",,"1","6","0","1",,"2","085","-","Y","SCL",4,85,"-","R",18.301,"R","2","N","Y",2,"A","-",22350,,"N","A","H","-","A","D","6","Y","A","08",0,0,3,0,0,0,0,0,0,"TO","-","SUNNYVALE","SANTA CLARA","CA",-121.05738,37.33354
"5810477",-122.02569716,37.3600746204,2012,"4316","0","2","4","03",0,2,"A",,,,,,1200,8,"C","C","A","REMINGTON AV","MICHELANGELO",47,"S","N","2013-11-19",4316,"2012-08-21",1140,"56593","61","5","6","0","0",,"0","006","-","N",,0,0,,,0,,,,,2,"A","-",22350,,"N","A","H","-","A","A","0","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"5810473",-122.059029469,37.3522082988,2012,"4316","0","5","4","-",0,1,"A",,,,,,1500,8,"C","C","A","FREMONT AV","BERNARDO AV",65,"E","N","2013-11-19",4316,"2012-08-17",1345,"14189","51","5","6","0","0",,"0","005","-","Y",,0,0,,,0,,,,,2,"A","-",0,,"F","A","H","-","A","A","0","Y","-","-",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"5810469",-122.032928584,37.368185201,2012,"4316","0","2","4","12",0,1,"A",,,,,,2100,8,"A","C","A","EL CAMINO REAL","MURPHY AV",0,,"Y","2013-11-19",4316,"2012-08-28",1915,"20284","52","5","6","0","0",,"0","005","-","Y","SCL",4,82,"-","-",16.822,"I","5","N","Y",3,"A","-",21453,"A","N","A","H","-","A","A","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"5810466",-122.040230308,37.342114935,2012,"4316","0","7","3","09",0,1,"A",,"Y",,,,900,8,"D","G","A","GRAND COULEE","ONTARIO",98,"W","N","2013-11-20",4316,"2012-08-26",852,"15924",,"5","6","0","0",,"0",,"-","N",,0,0,,,0,,,,,2,"A","-",21804,"A","N","A","H","-","A","D","0","Y","A","01",0,1,0,0,0,0,1,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"5810462",-122.013613066,37.3933748927,2012,"4316","0","6","4","03",0,2,"A",,,,,,1800,8,"D","C","A","FAIR OAKS AV","AHWANEE AV",0,,"Y","2013-11-20",4316,"2012-08-18",1700,"18051","14","5","6","0","0",,"0","001","-","N",,0,0,,,0,,,,,2,"A","-",22350,,"N","A","H","-","A","A","0","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"5810458",-122.039793065,37.3375150055,2012,"4316","0","4","4","09",0,1,"A",,,,,,2400,8,"D","C","A","HOMESTEAD RD","ONTARIO DR",0,,"Y","2013-11-20",4316,"2012-08-09",2206,"20277","56","5","6","0","0",,"0","005","-","N",,0,0,,,0,,,,"Y",2,"A","-",21802,"A","N","A","H","-","C","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"5810454",-122.050193093,37.3586249286,2012,"4316","0","3","3","09",0,1,"A",,"Y",,,,2100,8,"H","G","A","MARY AV","ROCKEFELLER DR",0,,"Y","2013-11-20",4316,"2012-08-01",1852,"28245","51","5","6","0","0",,"0","005","-","N",,0,0,,,0,,,,,2,"A","-",21801,"A","N","A","H","-","A","D","0","Y","A","01",0,1,0,0,0,0,1,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"5810453",-122.028419875,37.364747165,2012,"4316","0","5","3","10",0,1,"A","Y",,,,,1500,8,"D","B","B","EL CAMINO REAL","CEZANNE DR",31,"W","N","2013-11-19",4316,"2012-08-03",1225,"56593","42","5","6","0","0",,"0","004","-","Y","SCL",4,82,"-","-",16.471,"I","5","N",,2,"A","-",21950,"A","N","A","H","-","A","A","0","Y","A","01",0,1,0,0,1,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"5810450",-122.059611674,37.357555585,2012,"4316","0","1","4","-",0,1,"A",,,,,"Y",2100,8,"A","I","A","BERNARDO AV","ROCKEFELLER DR",33,"N","N","2013-11-20",4316,"2012-08-27",1828,"16661","51","5","6","0","0",,"0","005","-","N",,0,0,,,0,,,,,1,"A","-",0,,"N","A","H","-","A","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"5810449",-122.032463108,37.3456834204,2012,"4316","0","2","3","03",0,1,"A",,,,,,1800,8,"B","C","A","SUNNYVALE SARATOGA RD","CHEYENNE",350,"S","N","2013-11-19",4316,"2012-08-21",1722,"12974","55","5","6","0","0",,"0","005","-","Y",,0,0,,,0,,,,"Y",2,"A","-",22350,,"N","A","H","-","A","D","0","Y","A","01",0,1,0,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"5810446",-122.014133038,37.3589648871,2012,"4316","0","1","4","03",0,2,"A",,,,,,1800,8,"C","C","A","WOLFE RD","PRIMROSE AV",0,,"Y","2013-11-20",4316,"2012-08-20",1612,"13877","42","5","6","0","0",,"0","004","-","N",,0,0,,,0,,,,,2,"A","-",22350,,"N","A","H","-","A","D","0","Y","A","01",0,0,2,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"5810442",-122.014190651,37.3524094923,2012,"4316","0","5","3","03",0,1,"A",,,,,,2100,8,"C","C","A","WOLFE RD","FREMONT AV",82,"N","N","2013-11-20",4316,"2012-08-03",1948,"15618","61","5","6","0","0",,"0","006","-","N",,0,0,,,0,,,,"Y",2,"A","-",22350,,"N","A","H","-","A","A","0","Y","A","01",0,1,0,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"5810441",-122.043542983,37.3866848242,2012,"4316","0","3","3","03",0,1,"A",,,"Y",,,900,8,"F","A","A","MARY AV","CENTRAL EXPWY",0,,"Y","2013-11-19",4316,"2012-08-01",640,"15926","13","5","6","0","0",,"0","001","-","N",,0,0,,,0,,,,,1,"A","-",22350,,"N","A","B","-","A","A","0","Y","C","02",0,1,0,0,0,0,0,0,1,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"5810438",-122.008882992,37.3742249286,2012,"4316","0","5","4","09",0,1,"A",,,,,,1800,8,"D","C","A","KIFER RD","COMMERCIAL ST",0,,"Y","2013-11-20",4316,"2012-08-31",1751,"14456","27","5","6","0","0",,"0","002","-","N",,0,0,,,0,,,,,2,"A","-",21801,"A","N","A","H","-","A","A","0","Y","A","07",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"5810437",-122.014148093,37.3600636148,2012,"4316","0","2","3","03",0,1,"A",,,"Y",,,900,8,"F","A","A","WOLFE RD","PRIMROSE AV",400,"N","N","2013-11-19",4316,"2012-08-28",833,"15926","43","5","6","0","0",,"0","004","-","N",,0,0,,,0,,,,"Y",1,"A","-",22350,,"N","A","H","-","A","D","0","Y","C","03",0,1,0,0,0,0,0,0,1,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"5810434",-122.014659972,37.3787075413,2012,"4316","0","4","4","03",0,1,"A",,,,,,1200,8,"C","C","A","CENTRAL EXPWY","WOLFE RD",500,"W","N","2013-11-20",4316,"2012-08-09",1006,"12762","16","5","6","0","0",,"0","001","-","N",,0,0,,,0,,,,"Y",3,"A","-",22350,,"N","A","H","-","A","D","0","Y","A","01",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"5810431",-121.991553055,37.389984984,2012,"4316","0","7","3","12",0,3,"A",,,,,,300,8,"D","C","A","LAWRENCE EXPWY","RT 101",0,,"Y","2014-04-28",4316,"2012-08-12",220,"15950","25","5","6","0","0",,"0","002","-","Y","SCL",4,101,"-","-",43.753,"R","4","N","Y",2,"A","-",21453,"A","F","A","H","-","C","A","0","Y","A","01",0,1,2,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"5810427",-122.032409877,37.3588464525,2012,"4316","0","3","4","03",0,1,"A",,,,,,1500,8,"C","C","A","SUNNYVALE SARATOGA RD","REMINGTON DR",65,"S","N","2013-11-12",4316,"2012-08-01",1405,"14189",,"5","6","0","0",,"0","006","-","N",,0,0,,,0,,,,,2,"A","-",22350,,"N","A","H","-","A","A","0","Y","-","-",0,0,1,0,0,0,0,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
"5810403",-122.041578956,37.3670196161,2012,"4316","0","1","3","17",0,1,"A",,"Y",,,,2100,8,"C","G","A","HOLLENBECK AV","DANFORTH DR",100,"N","N","2013-11-12",4316,"2012-08-27",1830,"20277","52","5","6","0","0",,"0","005","-","N",,0,0,,,0,,,,,2,"A","-",21209,"A","F","A","H","-","A","D","0","Y","A","01",0,1,0,0,0,0,1,0,0,"-","-","SUNNYVALE","SANTA CLARA","CA",0,0
